经度,纬度,海拔
104.448020935059,29.565555572510,765.37
104.447959899902,29.565628051758,766.10
104.447898864746,29.565700531006,766.84
104.447837829590,29.565773010254,767.57
104.447776794434,29.565845489502,768.30
104.447715759277,29.565917968750,769.04
104.447654724121,29.565990447998,769.77
104.447593688965,29.566062927246,770.50
104.447532653809,29.566135406494,771.37
104.447471618652,29.566209793091,772.56
104.447410583496,29.566282272339,773.75
104.447349548340,29.566354751587,774.93
104.447296142578,29.566427230835,775.96
104.447235107422,29.566499710083,776.39
104.447174072266,29.566572189331,776.83
104.447113037109,29.566644668579,777.27
104.447097778320,29.566654205322,777.33
104.447135925293,29.566726684570,776.62
104.447174072266,29.566808700562,775.78
104.447212219238,29.566892623901,774.94
104.447250366211,29.566976547241,774.36
104.447288513184,29.567060470581,774.59
104.447326660156,29.567142486572,774.81
104.447364807129,29.567226409912,775.03
104.447402954102,29.567310333252,775.26
104.447441101074,29.567392349243,775.48
104.447479248047,29.567476272583,775.71
104.447517395020,29.567560195923,775.93
104.447555541992,29.567644119263,776.15
104.447593688965,29.567726135254,776.38
104.447631835938,29.567810058594,776.60
104.447669982910,29.567893981934,776.82
104.447708129883,29.567977905273,777.05
104.447746276855,29.568059921265,777.27
104.447784423828,29.568143844604,777.49
104.447784423828,29.568149566650,777.51
104.447822570801,29.568227767944,778.09
104.447860717773,29.568309783936,778.77
104.447898864746,29.568393707275,779.46
104.447937011719,29.568477630615,780.47
104.447975158691,29.568561553955,781.49
104.448013305664,29.568643569946,782.51
104.448051452637,29.568727493286,783.53
104.448059082031,29.568742752075,783.71
104.448089599609,29.568811416626,784.55
104.448127746582,29.568893432617,785.57
104.448165893555,29.568977355957,786.59
104.448211669922,29.569061279297,787.61
104.448249816895,29.569145202637,788.62
104.448287963867,29.569227218628,789.64
104.448326110840,29.569311141968,790.66
104.448364257812,29.569395065308,791.68
104.448402404785,29.569478988647,792.66
104.448440551758,29.569561004639,793.12
104.448478698730,29.569643020630,793.57
104.448478698730,29.569644927979,793.57
104.448532104492,29.569721221924,792.70
104.448585510254,29.569797515869,791.39
104.448638916016,29.569873809814,790.07
104.448692321777,29.569950103760,788.92
104.448745727539,29.570026397705,787.91
104.448799133301,29.570104598999,787.00
104.448852539062,29.570180892944,786.11
104.448913574219,29.570257186890,785.23
104.448966979980,29.570333480835,784.34
104.449020385742,29.570409774780,783.45
104.449073791504,29.570486068726,782.57
104.449127197266,29.570562362671,781.68
104.449180603027,29.570638656616,780.79
104.449234008789,29.570714950562,779.90
104.449287414551,29.570793151855,779.02
104.449340820312,29.570869445801,778.13
104.449394226074,29.570945739746,777.24
104.449455261230,29.571022033691,776.35
104.449508666992,29.571098327637,775.47
104.449562072754,29.571174621582,774.58
104.449615478516,29.571250915527,773.69
104.449668884277,29.571327209473,772.80
104.449722290039,29.571403503418,771.92
104.449775695801,29.571479797363,771.06
104.449829101562,29.571557998657,770.20
104.449851989746,29.571586608887,769.87
104.449867248535,29.571640014648,769.59
104.449890136719,29.571727752686,769.13
104.449920654297,29.571815490723,768.68
104.449943542480,29.571901321411,768.22
104.449966430664,29.571989059448,767.76
104.449989318848,29.572076797485,767.04
104.450019836426,29.572162628174,766.25
104.450042724609,29.572250366211,765.39
104.450065612793,29.572338104248,764.48
104.450096130371,29.572423934937,763.58
104.450119018555,29.572511672974,759.46
104.450141906738,29.572599411011,754.73
104.450164794922,29.572685241699,751.30
104.450195312500,29.572772979736,748.24
104.450218200684,29.572860717773,745.43
104.450241088867,29.572946548462,742.62
104.450271606445,29.573034286499,739.81
104.450294494629,29.573122024536,737.00
104.450317382812,29.573209762573,734.18
104.450340270996,29.573295593262,731.37
104.450370788574,29.573383331299,728.56
104.450393676758,29.573471069336,725.75
104.450416564941,29.573556900024,722.94
104.450447082520,29.573644638062,720.13
104.450469970703,29.573732376099,717.32
104.450492858887,29.573818206787,714.51
104.450515747070,29.573905944824,713.58
104.450538635254,29.573976516724,712.89
104.450538635254,29.573993682861,712.87
104.450538635254,29.574083328247,714.05
104.450538635254,29.574172973633,715.62
104.450538635254,29.574262619019,717.19
104.450538635254,29.574352264404,718.76
104.450538635254,29.574441909790,720.33
104.450538635254,29.574533462524,721.90
104.450538635254,29.574623107910,723.58
104.450538635254,29.574712753296,725.48
104.450538635254,29.574802398682,727.37
104.450538635254,29.574892044067,729.27
104.450538635254,29.574981689453,731.17
104.450538635254,29.575071334839,733.06
104.450538635254,29.575160980225,734.96
104.450538635254,29.575250625610,735.85
104.450538635254,29.575319290161,735.29
104.450553894043,29.575338363647,734.73
104.450599670410,29.575416564941,732.45
104.450653076172,29.575494766235,730.17
104.450706481934,29.575572967529,727.89
104.450759887695,29.575649261475,725.62
104.450805664062,29.575727462769,723.34
104.450859069824,29.575805664062,721.06
104.450912475586,29.575883865356,718.77
104.450965881348,29.575962066650,716.13
104.451011657715,29.576040267944,713.48
104.451065063477,29.576118469238,710.83
104.451118469238,29.576196670532,708.19
104.451164245605,29.576274871826,705.54
104.451217651367,29.576351165771,702.89
104.451225280762,29.576364517212,702.44
104.451225280762,29.576438903809,701.46
104.451225280762,29.576530456543,700.29
104.451225280762,29.576620101929,698.98
104.451225280762,29.576709747314,696.27
104.451225280762,29.576799392700,693.57
104.451225280762,29.576889038086,690.87
104.451225280762,29.576978683472,688.16
104.451225280762,29.577068328857,685.46
104.451225280762,29.577157974243,682.76
104.451225280762,29.577247619629,680.05
104.451225280762,29.577337265015,677.35
104.451225280762,29.577426910400,674.64
104.451225280762,29.577518463135,671.94
104.451225280762,29.577608108521,669.46
104.451225280762,29.577697753906,667.41
104.451225280762,29.577787399292,665.36
104.451225280762,29.577857971191,663.75
104.451225280762,29.577877044678,663.31
104.451225280762,29.577966690063,661.26
104.451225280762,29.578056335449,659.21
104.451225280762,29.578145980835,657.16
104.451225280762,29.578235626221,655.11
104.451225280762,29.578325271606,653.06
104.451225280762,29.578416824341,651.01
104.451225280762,29.578506469727,648.96
104.451225280762,29.578596115112,646.59
104.451225280762,29.578685760498,643.10
104.451225280762,29.578775405884,640.61
104.451225280762,29.578865051270,637.93
104.451225280762,29.578903198242,636.82
104.451278686523,29.578926086426,634.23
104.451370239258,29.578966140747,629.80
104.451469421387,29.579006195068,625.37
104.451560974121,29.579046249390,620.94
104.451652526855,29.579086303711,616.18
104.451744079590,29.579128265381,611.41
104.451835632324,29.579168319702,606.63
104.451927185059,29.579208374023,601.86
104.452018737793,29.579248428345,597.09
104.452110290527,29.579288482666,592.32
104.452201843262,29.579328536987,587.55
104.452293395996,29.579368591309,582.78
104.452392578125,29.579408645630,578.01
104.452484130859,29.579448699951,573.24
104.452575683594,29.579490661621,569.29
104.452667236328,29.579530715942,565.80
104.452758789062,29.579570770264,562.30
104.452850341797,29.579610824585,558.63
104.452941894531,29.579650878906,554.91
104.453033447266,29.579690933228,551.19
104.453125000000,29.579730987549,547.47
104.453216552734,29.579771041870,544.41
104.453292846680,29.579803466797,544.03
104.453292846680,29.579824447632,543.64
104.453292846680,29.579914093018,541.94
104.453292846680,29.580003738403,540.29
104.453292846680,29.580093383789,541.84
104.453292846680,29.580183029175,542.10
104.453292846680,29.580272674561,542.36
104.453292846680,29.580362319946,542.62
104.453292846680,29.580451965332,542.88
104.453292846680,29.580541610718,543.14
104.453292846680,29.580631256104,543.41
104.453292846680,29.580722808838,543.98
104.453292846680,29.580812454224,545.33
104.453292846680,29.580902099609,547.06
104.453292846680,29.580991744995,548.79
104.453292846680,29.581081390381,550.53
104.453292846680,29.581171035767,552.26
104.453292846680,29.581260681152,553.99
104.453292846680,29.581295013428,554.66
104.453254699707,29.581338882446,555.09
104.453186035156,29.581409454346,555.80
104.453125000000,29.581481933594,556.50
104.453063964844,29.581552505493,557.20
104.453002929688,29.581623077393,558.00
104.452934265137,29.581693649292,558.81
104.452873229980,29.581766128540,559.61
104.452812194824,29.581836700439,560.42
104.452743530273,29.581907272339,561.22
104.452682495117,29.581977844238,562.03
104.452621459961,29.582050323486,562.83
104.452560424805,29.582120895386,564.50
104.452491760254,29.582191467285,566.49
104.452430725098,29.582263946533,568.79
104.452369689941,29.582334518433,571.09
104.452301025391,29.582405090332,573.39
104.452239990234,29.582475662231,575.68
104.452178955078,29.582548141479,576.71
104.452117919922,29.582618713379,577.74
104.452049255371,29.582689285278,578.77
104.451988220215,29.582759857178,580.04
104.451927185059,29.582832336426,582.47
104.451858520508,29.582902908325,584.89
104.451797485352,29.582973480225,587.32
104.451736450195,29.583044052124,589.75
104.451675415039,29.583116531372,590.99
104.451606750488,29.583187103271,592.22
104.451568603516,29.583230972290,592.88
104.451553344727,29.583261489868,593.46
104.451499938965,29.583339691162,594.96
104.451454162598,29.583417892456,596.46
104.451400756836,29.583498001099,597.97
104.451354980469,29.583576202393,599.47
104.451301574707,29.583654403687,600.97
104.451255798340,29.583734512329,602.30
104.451202392578,29.583812713623,603.28
104.451156616211,29.583890914917,604.27
104.451103210449,29.583971023560,604.81
104.451057434082,29.584049224854,605.30
104.451004028320,29.584127426147,605.79
104.450958251953,29.584207534790,606.29
104.450904846191,29.584285736084,606.78
104.450859069824,29.584363937378,607.28
104.450805664062,29.584444046021,607.77
104.450759887695,29.584522247314,608.26
104.450706481934,29.584600448608,608.76
104.450660705566,29.584680557251,609.25
104.450607299805,29.584758758545,609.75
104.450561523438,29.584836959839,610.58
104.450538635254,29.584871292114,611.09
104.450500488281,29.584911346436,611.78
104.450439453125,29.584983825684,613.63
104.450378417969,29.585056304932,615.77
104.450317382812,29.585126876831,617.90
104.450256347656,29.585199356079,620.05
104.450195312500,29.585269927979,622.22
104.450126647949,29.585342407227,624.39
104.450065612793,29.585414886475,626.57
104.450004577637,29.585485458374,628.74
104.449943542480,29.585557937622,630.92
104.449882507324,29.585630416870,633.09
104.449821472168,29.585700988770,635.26
104.449760437012,29.585773468018,637.44
104.449691772461,29.585844039917,639.61
104.449630737305,29.585916519165,641.79
104.449569702148,29.585988998413,643.96
104.449508666992,29.586059570312,646.13
104.449508666992,29.586061477661,646.20
104.449455261230,29.586137771606,648.67
104.449409484863,29.586217880249,651.22
104.449356079102,29.586296081543,653.77
104.449310302734,29.586374282837,655.75
104.449256896973,29.586454391479,657.54
104.449211120605,29.586532592773,659.34
104.449157714844,29.586610794067,661.13
104.449111938477,29.586690902710,662.93
104.449058532715,29.586769104004,664.57
104.449012756348,29.586847305298,665.48
104.448959350586,29.586927413940,665.06
104.448913574219,29.587005615234,664.46
104.448860168457,29.587083816528,663.86
104.448814392090,29.587163925171,663.26
104.448760986328,29.587242126465,662.66
104.448715209961,29.587320327759,662.06
104.448661804199,29.587398529053,660.85
104.448616027832,29.587478637695,659.04
104.448562622070,29.587556838989,657.24
104.448516845703,29.587635040283,655.43
104.448478698730,29.587701797485,653.92
104.448463439941,29.587715148926,653.63
104.448417663574,29.587793350220,651.82
104.448364257812,29.587871551514,650.01
104.448318481445,29.587951660156,648.01
104.448265075684,29.588029861450,645.45
104.448219299316,29.588108062744,642.88
104.448165893555,29.588188171387,640.32
104.448120117188,29.588266372681,638.73
104.448066711426,29.588344573975,639.27
104.448020935059,29.588424682617,639.11
104.447967529297,29.588502883911,638.79
104.447921752930,29.588581085205,638.34
104.447868347168,29.588661193848,637.88
104.447822570801,29.588739395142,637.43
104.447769165039,29.588817596436,636.97
104.447723388672,29.588895797729,636.51
104.447669982910,29.588975906372,637.40
104.447624206543,29.589054107666,638.86
104.447570800781,29.589132308960,640.32
104.447525024414,29.589212417603,641.77
104.447471618652,29.589290618896,643.23
104.447441101074,29.589340209961,644.16
104.447425842285,29.589370727539,644.82
104.447387695312,29.589452743530,646.74
104.447341918945,29.589534759521,648.67
104.447303771973,29.589616775513,650.59
104.447257995605,29.589698791504,652.75
104.447219848633,29.589780807495,654.91
104.447174072266,29.589862823486,657.07
104.447135925293,29.589944839478,659.23
104.447090148926,29.590026855469,661.39
104.447052001953,29.590108871460,663.55
104.447006225586,29.590190887451,666.02
104.446968078613,29.590272903442,669.10
104.446922302246,29.590354919434,672.48
104.446884155273,29.590436935425,675.86
104.446838378906,29.590518951416,679.24
104.446800231934,29.590600967407,682.61
104.446754455566,29.590682983398,685.99
104.446754455566,29.590682983398,685.99
104.446708679199,29.590763092041,689.12
104.446662902832,29.590843200684,692.10
104.446617126465,29.590925216675,695.08
104.446571350098,29.591005325317,698.06
104.446525573730,29.591085433960,701.04
104.446479797363,29.591165542603,704.02
104.446434020996,29.591245651245,707.00
104.446388244629,29.591325759888,710.28
104.446334838867,29.591405868530,714.15
104.446289062500,29.591485977173,718.01
104.446243286133,29.591566085815,721.88
104.446197509766,29.591646194458,725.75
104.446151733398,29.591728210449,729.54
104.446105957031,29.591808319092,733.29
104.446067810059,29.591875076294,736.46
104.446052551270,29.591882705688,736.92
104.445968627930,29.591932296753,
104.445884704590,29.591981887817,
104.445793151855,29.592031478882,
104.445709228516,29.592081069946,
104.445625305176,29.592130661011,
104.445541381836,29.592180252075,
104.445449829102,29.592229843140,
104.445365905762,29.592279434204,
104.445281982422,29.592329025269,
104.445190429688,29.592380523682,
104.445106506348,29.592430114746,
104.445037841797,29.592470169067,
104.445022583008,29.592460632324,
104.444938659668,29.592409133911,
104.444854736328,29.592357635498,
104.444770812988,29.592304229736,
104.444686889648,29.592252731323,
104.444602966309,29.592199325562,
104.444519042969,29.592147827148,
104.444435119629,29.592096328735,
104.444351196289,29.592042922974,
104.444267272949,29.591991424561,
104.444183349609,29.591938018799,
104.444099426270,29.591886520386,717.19
104.444015502930,29.591835021973,714.79
104.443931579590,29.591781616211,712.39
104.443847656250,29.591730117798,709.98
104.443832397461,29.591722488403,709.62
104.443740844727,29.591722488403,708.34
104.443641662598,29.591722488403,706.83
104.443534851074,29.591722488403,703.60
104.443435668945,29.591720581055,699.69
104.443328857422,29.591720581055,695.77
104.443229675293,29.591720581055,691.86
104.443122863770,29.591720581055,687.95
104.443023681641,29.591720581055,684.03
104.442916870117,29.591720581055,680.03
104.442817687988,29.591720581055,676.51
104.442710876465,29.591720581055,672.44
104.442611694336,29.591720581055,668.38
104.442504882812,29.591720581055,664.31
104.442398071289,29.591718673706,660.24
104.442298889160,29.591718673706,656.18
104.442192077637,29.591718673706,652.67
104.442092895508,29.591718673706,651.46
104.441986083984,29.591718673706,650.25
104.441886901855,29.591718673706,649.05
104.441780090332,29.591718673706,647.84
104.441680908203,29.591718673706,646.63
104.441574096680,29.591718673706,645.42
104.441474914551,29.591718673706,646.85
104.441368103027,29.591716766357,648.50
104.441261291504,29.591716766357,650.14
104.441162109375,29.591716766357,651.79
104.441055297852,29.591716766357,653.44
104.440956115723,29.591716766357,655.08
104.440849304199,29.591716766357,656.73
104.440750122070,29.591716766357,658.37
104.440734863281,29.591716766357,658.55
104.440643310547,29.591726303101,660.46
104.440544128418,29.591737747192,662.60
104.440437316895,29.591747283936,664.73
104.440338134766,29.591758728027,666.87
104.440238952637,29.591770172119,669.00
104.440132141113,29.591781616211,670.73
104.440032958984,29.591791152954,670.92
104.439926147461,29.591802597046,671.12
104.439826965332,29.591814041138,671.31
104.439720153809,29.591825485229,671.51
104.439620971680,29.591835021973,671.55
104.439521789551,29.591846466064,669.66
104.439414978027,29.591857910156,667.55
104.439315795898,29.591867446899,665.45
104.439208984375,29.591878890991,663.35
104.439109802246,29.591890335083,661.25
104.439002990723,29.591901779175,
104.438903808594,29.591911315918,
104.438796997070,29.591922760010,
104.438697814941,29.591934204102,
104.438598632812,29.591945648193,
104.438491821289,29.591955184937,
104.438392639160,29.591966629028,
104.438285827637,29.591978073120,
104.438186645508,29.591989517212,
104.438079833984,29.591999053955,
104.437980651855,29.592010498047,
104.437873840332,29.592021942139,
104.437774658203,29.592031478882,
104.437675476074,29.592042922974,
104.437568664551,29.592054367065,
104.437469482422,29.592065811157,
104.437362670898,29.592075347900,
104.437263488770,29.592086791992,
104.437156677246,29.592098236084,
104.437057495117,29.592109680176,
104.436958312988,29.592119216919,
104.436851501465,29.592130661011,
104.436752319336,29.592142105103,
104.436645507812,29.592153549194,
104.436614990234,29.592155456543,
104.436614990234,29.592216491699,
104.436614990234,29.592306137085,
104.436614990234,29.592395782471,
104.436614990234,29.592485427856,
104.436614990234,29.592575073242,
104.436614990234,29.592664718628,
104.436614990234,29.592754364014,
104.436614990234,29.592844009399,
104.436614990234,29.592933654785,
104.436614990234,29.593025207520,
104.436614990234,29.593114852905,
104.436614990234,29.593204498291,
104.436614990234,29.593294143677,
104.436614990234,29.593383789062,
104.436614990234,29.593473434448,
104.436614990234,29.593563079834,
104.436614990234,29.593652725220,
104.436614990234,29.593742370605,
104.436614990234,29.593832015991,
104.436614990234,29.593921661377,
104.436614990234,29.594013214111,
104.436614990234,29.594102859497,
104.436614990234,29.594192504883,
104.436614990234,29.594282150269,
104.436614990234,29.594371795654,
104.436614990234,29.594394683838,
104.436614990234,29.594461441040,
104.436622619629,29.594551086426,
104.436622619629,29.594640731812,
104.436630249023,29.594730377197,
104.436630249023,29.594820022583,
104.436637878418,29.594909667969,
104.436637878418,29.594999313354,
104.436645507812,29.595090866089,
104.436645507812,29.595180511475,
104.436653137207,29.595270156860,
104.436653137207,29.595359802246,
104.436660766602,29.595449447632,
104.436660766602,29.595539093018,
104.436668395996,29.595628738403,
104.436668395996,29.595718383789,
104.436676025391,29.595808029175,
104.436676025391,29.595897674561,
104.436683654785,29.595987319946,
104.436683654785,29.596076965332,
104.436691284180,29.596166610718,
104.436691284180,29.596256256104,
104.436698913574,29.596345901489,
104.436698913574,29.596435546875,
104.436706542969,29.596527099609,
104.436706542969,29.596616744995,
104.436714172363,29.596706390381,
104.436714172363,29.596796035767,
104.436721801758,29.596885681152,
104.436721801758,29.596975326538,
104.436729431152,29.597064971924,
104.436729431152,29.597154617310,
104.436737060547,29.597244262695,
104.436737060547,29.597333908081,
104.436744689941,29.597423553467,
104.436744689941,29.597513198853,
104.436752319336,29.597602844238,
104.436752319336,29.597692489624,
104.436759948730,29.597782135010,
104.436759948730,29.597873687744,
104.436767578125,29.597963333130,
104.436767578125,29.598052978516,
104.436775207520,29.598142623901,
104.436775207520,29.598232269287,
104.436782836914,29.598321914673,
104.436782836914,29.598411560059,
104.436782836914,29.598424911499,
104.436790466309,29.598501205444,
104.436805725098,29.598590850830,
104.436813354492,29.598678588867,
104.436828613281,29.598768234253,
104.436836242676,29.598857879639,
104.436851501465,29.598947525024,
104.436859130859,29.599037170410,
104.436874389648,29.599124908447,
104.436882019043,29.599214553833,
104.436897277832,29.599304199219,
104.436904907227,29.599393844604,
104.436920166016,29.599483489990,
104.436927795410,29.599571228027,
104.436943054199,29.599660873413,
104.436950683594,29.599750518799,
104.436958312988,29.599767684937,
104.436973571777,29.599838256836,
104.436996459961,29.599927902222,
104.437011718750,29.600015640259,
104.437034606934,29.600103378296,
104.437057495117,29.600191116333,
104.437072753906,29.600278854370,
104.437095642090,29.600366592407,
104.437110900879,29.600456237793,
104.437133789062,29.600543975830,
104.437156677246,29.600631713867,
104.437171936035,29.600719451904,
104.437194824219,29.600807189941,
104.437217712402,29.600896835327,
104.437232971191,29.600984573364,
104.437255859375,29.601072311401,
104.437278747559,29.601160049438,
104.437294006348,29.601247787476,
104.437301635742,29.601261138916,
104.437309265137,29.601337432861,
104.437324523926,29.601425170898,
104.437339782715,29.601514816284,
104.437355041504,29.601604461670,
104.437370300293,29.601692199707,
104.437385559082,29.601781845093,
104.437400817871,29.601871490479,
104.437416076660,29.601959228516,
104.437431335449,29.602048873901,
104.437446594238,29.602136611938,
104.437461853027,29.602226257324,
104.437469482422,29.602304458618,
104.437477111816,29.602313995361,
104.437522888184,29.602396011353,
104.437561035156,29.602478027344,
104.437606811523,29.602560043335,
104.437644958496,29.602642059326,
104.437690734863,29.602724075317,
104.437736511230,29.602804183960,
104.437774658203,29.602886199951,
104.437820434570,29.602968215942,
104.437866210938,29.603050231934,
104.437904357910,29.603132247925,
104.437950134277,29.603214263916,
104.437988281250,29.603296279907,
104.438034057617,29.603376388550,
104.438079833984,29.603458404541,
104.438117980957,29.603540420532,
104.438163757324,29.603622436523,
104.438201904297,29.603704452515,
104.438247680664,29.603786468506,
104.438293457031,29.603868484497,
104.438331604004,29.603948593140,
104.438377380371,29.604030609131,
104.438415527344,29.604112625122,
104.438461303711,29.604194641113,
104.438507080078,29.604276657104,
104.438545227051,29.604358673096,
104.438568115234,29.604396820068,
104.438598632812,29.604360580444,
104.438667297363,29.604291915894,
104.438728332520,29.604221343994,
104.438796997070,29.604150772095,
104.438858032227,29.604080200195,
104.438926696777,29.604009628296,
104.438987731934,29.603939056396,
104.439048767090,29.603868484497,
104.439117431641,29.603799819946,
104.439178466797,29.603729248047,
104.439247131348,29.603658676147,
104.439308166504,29.603588104248,
104.439376831055,29.603517532349,
104.439437866211,29.603446960449,
104.439498901367,29.603376388550,
104.439567565918,29.603305816650,
104.439628601074,29.603237152100,
104.439659118652,29.603202819824,
104.439704895020,29.603172302246,
104.439781188965,29.603115081787,
104.439857482910,29.603055953979,
104.439941406250,29.602998733521,
104.440017700195,29.602939605713,
104.440093994141,29.602882385254,
104.440177917480,29.602825164795,
104.440254211426,29.602766036987,
104.440330505371,29.602708816528,
104.440345764160,29.602699279785,
104.440429687500,29.602687835693,
104.440536499023,29.602674484253,
104.440635681152,29.602663040161,
104.440734863281,29.602649688721,
104.440841674805,29.602636337280,
104.440940856934,29.602624893188,
104.441047668457,29.602611541748,
104.441146850586,29.602598190308,
104.441177368164,29.602594375610,
104.441246032715,29.602615356445,
104.441345214844,29.602647781372,
104.441436767578,29.602678298950,
104.441535949707,29.602708816528,
104.441635131836,29.602739334106,
104.441734313965,29.602771759033,
104.441825866699,29.602802276611,
104.441925048828,29.602832794189,
104.442008972168,29.602859497070,
104.442016601562,29.602870941162,
104.442085266113,29.602937698364,
104.442153930664,29.603004455566,
104.442222595215,29.603071212769,
104.442291259766,29.603137969971,
104.442359924316,29.603204727173,
104.442428588867,29.603271484375,
104.442497253418,29.603338241577,
104.442565917969,29.603404998779,
104.442642211914,29.603471755981,
104.442710876465,29.603538513184,
104.442779541016,29.603605270386,
104.442848205566,29.603672027588,
104.442916870117,29.603738784790,
104.442932128906,29.603757858276,
104.442893981934,29.603813171387,
104.442840576172,29.603889465332,
104.442787170410,29.603963851929,
104.442787170410,29.603965759277,
104.442817687988,29.604051589966,
104.442840576172,29.604139328003,
104.442863464355,29.604225158691,
104.442893981934,29.604307174683,
104.442901611328,29.604305267334,
104.443000793457,29.604282379150,
104.443099975586,29.604259490967,
104.443199157715,29.604236602783,
104.443298339844,29.604213714600,
104.443397521973,29.604192733765,
104.443496704102,29.604169845581,
104.443595886230,29.604146957397,
104.443695068359,29.604124069214,
104.443801879883,29.604101181030,
104.443901062012,29.604078292847,
104.444000244141,29.604055404663,
104.444099426270,29.604034423828,
104.444198608398,29.604011535645,
104.444297790527,29.603988647461,
104.444396972656,29.603965759277,
104.444496154785,29.603942871094,
104.444557189941,29.603929519653,
104.444595336914,29.603946685791,
104.444686889648,29.603986740112,
104.444778442383,29.604026794434,
104.444869995117,29.604068756104,
104.444961547852,29.604108810425,
104.445045471191,29.604145050049,
104.445045471191,29.604154586792,
104.445060729980,29.604244232178,
104.445083618164,29.604331970215,
104.445098876953,29.604421615601,
104.445114135742,29.604509353638,
104.445137023926,29.604598999023,
104.445152282715,29.604686737061,
104.445167541504,29.604774475098,
104.445182800293,29.604864120483,
104.445205688477,29.604951858521,
104.445220947266,29.605041503906,
104.445236206055,29.605129241943,
104.445259094238,29.605218887329,
104.445274353027,29.605306625366,
104.445289611816,29.605394363403,
104.445297241211,29.605417251587,
104.445365905762,29.605438232422,
104.445465087891,29.605466842651,
104.445564270020,29.605495452881,
104.445663452148,29.605524063110,
104.445762634277,29.605552673340,
104.445861816406,29.605581283569,
104.445953369141,29.605609893799,
104.446052551270,29.605638504028,
104.446121215820,29.605657577515,
104.446151733398,29.605661392212,
104.446258544922,29.605674743652,
104.446357727051,29.605688095093,
104.446456909180,29.605703353882,
104.446563720703,29.605716705322,
104.446662902832,29.605730056763,
104.446769714355,29.605743408203,
104.446868896484,29.605756759644,
104.446968078613,29.605770111084,
104.447074890137,29.605783462524,
104.447174072266,29.605796813965,
104.447280883789,29.605812072754,
104.447380065918,29.605825424194,
104.447479248047,29.605838775635,
104.447586059570,29.605852127075,
104.447685241699,29.605865478516,
104.447784423828,29.605878829956,
104.447868347168,29.605890274048,
104.447891235352,29.605895996094,
104.447990417480,29.605926513672,
104.448081970215,29.605955123901,
104.448181152344,29.605983734131,
104.448280334473,29.606014251709,
104.448379516602,29.606042861938,
104.448478698730,29.606071472168,
104.448570251465,29.606101989746,
104.448669433594,29.606130599976,
104.448692321777,29.606136322021,
104.448760986328,29.606174468994,
104.448852539062,29.606220245361,
104.448936462402,29.606266021729,
104.449028015137,29.606313705444,
104.449111938477,29.606359481812,
104.449203491211,29.606407165527,
104.449287414551,29.606452941895,
104.449378967285,29.606500625610,
104.449470520020,29.606546401978,
104.449554443359,29.606594085693,
104.449645996094,29.606639862061,
104.449729919434,29.606687545776,
104.449821472168,29.606733322144,
104.449905395508,29.606781005859,
104.449996948242,29.606826782227,
104.450088500977,29.606872558594,
104.450172424316,29.606920242310,
104.450263977051,29.606966018677,
104.450347900391,29.607013702393,
104.450439453125,29.607059478760,
104.450523376465,29.607107162476,
104.450614929199,29.607152938843,
104.450706481934,29.607200622559,
104.450790405273,29.607246398926,
104.450881958008,29.607294082642,
104.450950622559,29.607328414917,
104.450965881348,29.607341766357,
104.451049804688,29.607393264771,
104.451133728027,29.607444763184,
104.451217651367,29.607496261597,
104.451309204102,29.607547760010,
104.451393127441,29.607599258423,
104.451477050781,29.607650756836,
104.451560974121,29.607702255249,
104.451644897461,29.607753753662,
104.451728820801,29.607807159424,
104.451812744141,29.607858657837,
104.451896667480,29.607910156250,
104.451980590820,29.607961654663,
104.452064514160,29.608013153076,
104.452148437500,29.608064651489,
104.452232360840,29.608116149902,
104.452316284180,29.608167648315,
104.452407836914,29.608219146729,
104.452491760254,29.608270645142,
104.452575683594,29.608322143555,
104.452659606934,29.608375549316,
104.452743530273,29.608427047729,
104.452827453613,29.608478546143,
104.452911376953,29.608530044556,
104.452995300293,29.608581542969,
104.453079223633,29.608633041382,
104.453163146973,29.608684539795,
104.453247070312,29.608736038208,
104.453330993652,29.608787536621,
104.453414916992,29.608839035034,
104.453506469727,29.608892440796,
104.453590393066,29.608943939209,
104.453674316406,29.608995437622,
104.453758239746,29.609046936035,
104.453842163086,29.609098434448,
104.453926086426,29.609149932861,
104.454010009766,29.609201431274,
104.454093933105,29.609252929688,
104.454177856445,29.609304428101,
104.454261779785,29.609355926514,
104.454345703125,29.609409332275,
104.454429626465,29.609460830688,
104.454513549805,29.609512329102,
104.454605102539,29.609563827515,
104.454689025879,29.609615325928,
104.454772949219,29.609666824341,
104.454856872559,29.609718322754,
104.454940795898,29.609769821167,
104.455024719238,29.609821319580,
104.455108642578,29.609872817993,
104.455192565918,29.609924316406,
104.455276489258,29.609977722168,
104.455360412598,29.610029220581,
104.455444335938,29.610080718994,
104.455528259277,29.610132217407,
104.455612182617,29.610183715820,
104.455703735352,29.610235214233,
104.455787658691,29.610286712646,
104.455871582031,29.610338211060,
104.455955505371,29.610389709473,
104.455986022949,29.610408782959,
104.456047058105,29.610425949097,
104.456146240234,29.610454559326,
104.456245422363,29.610483169556,
104.456344604492,29.610511779785,
104.456436157227,29.610538482666,
104.456535339355,29.610567092896,
104.456634521484,29.610595703125,
104.456733703613,29.610624313354,
104.456809997559,29.610645294189,
104.456832885742,29.610647201538,
104.456932067871,29.610658645630,
104.457038879395,29.610670089722,
104.457138061523,29.610681533813,
104.457244873047,29.610692977905,
104.457344055176,29.610704421997,
